115.16, 177.3
115.74, 97.9
115.74, 149.2
115.74, 182.6
115.74, 205.8
115.74, 226.9
116.31, 122.4
116.31, 165.7
116.31, 194.3
116.31, 172.3
116.31, 210.0
116.88, 114.1
116.88, 180.5
116.88, 189.4
116.88, 217.5
116.88, 218.3
117.46, 117.2
117.46, 163.3
117.46, 152.6
117.46, 180.8
117.46, 196.8
118.03, 107.7
118.03, 159.0
118.03, 182.8
118.03, 193.6
118.03, 191.1
118.60, 104.4
118.60, 165.1
118.60, 187.5
118.60, 203.3
118.60, 198.3
119.18, 108.1
119.18, 152.2
119.18, 188.2
119.18, 180.6
119.18, 208.1
119.75, 113.2
119.75, 156.4
119.75, 162.4
119.75, 188.2
119.75, 203.7
120.32, 111.0
120.32, 162.3
120.32, 186.6
120.32, 185.7
120.32, 164.3
120.89, 91.4
120.89, 141.2
120.89, 148.5
120.89, 175.9
120.89, 186.0
121.47, 102.4
121.47, 149.3
121.47, 171.0
121.47, 186.3
121.47, 171.8
122.04, 95.4
122.04, 152.3
122.04, 144.2
122.04, 172.3
122.04, 172.2
122.61, 95.9
122.61, 152.7
122.61, 177.1
122.61, 187.6
122.61, 164.4
123.19, 90.6
123.19, 154.0
123.19, 173.9
123.19, 181.6
123.19, 167.8
123.76, 93.1
123.76, 152.9
123.76, 151.5
123.76, 153.2
123.76, 169.5
124.33, 94.5
124.33, 151.4
124.33, 171.4
124.33, 194.7
124.33, 155.1
124.90, 87.3
124.90, 156.0
124.90, 169.1
124.90, 187.2
124.90, 196.4
125.48, 107.5
125.48, 147.8
125.48, 174.4
125.48, 192.6
125.48, 192.0
126.05, 105.1
126.05, 159.3
126.05, 191.2
126.05, 192.6
126.05, 213.3
126.62, 115.4
126.62, 157.5
126.62, 181.9
126.62, 196.1
126.62, 170.0
127.20, 93.7
127.20, 150.1
127.20, 150.1
127.20, 177.6
127.20, 199.1
127.77, 108.8
127.77, 168.0
127.77, 185.2
127.77, 188.5
127.77, 158.0
128.34, 88.5
128.34, 141.7
128.34, 145.2
128.34, 183.7
128.34, 198.5
128.92, 107.9
128.92, 136.1
128.92, 141.6
128.92, 181.2
128.92, 184.7
129.49, 102.0
129.49, 155.4
129.49, 179.2
129.49, 193.9
129.49, 208.9
130.06, 113.4
130.06, 165.5
130.06, 174.9
130.06, 159.5
130.06, 181.2
130.63, 100.2
130.63, 153.9
130.63, 176.2
130.63, 195.0
130.63, 194.1
131.21, 105.9
131.21, 151.6
131.21, 178.7
131.21, 148.4
131.21, 168.4
131.78, 94.0
131.78, 137.0
131.78, 182.1
131.78, 204.7
131.78, 194.0
132.35, 106.2
132.35, 159.6
132.35, 184.2
132.35, 161.4
132.35, 177.7
132.93, 98.1
132.93, 158.3
132.93, 164.7
132.93, 177.5
132.93, 191.7
133.50, 104.9
133.50, 153.7
133.50, 168.0
133.50, 159.0
133.50, 178.8
134.07, 99.0
134.07, 161.1
134.07, 178.1
134.07, 201.5
134.07, 183.6
134.64, 100.1
134.64, 159.6
134.64, 186.5
134.64, 184.9
134.64, 198.5
135.22, 108.5
135.22, 154.3
135.22, 182.1
